Timestamp,Stage,Action,User,Details
2026-01-09T14:37:06.970Z,2,TICKET_SPAWN,System,{"ticketId":"babbb999-71c2-4985-907a-a9683a5a6f8d";"aiMode":"normal"}
2026-01-09T14:37:19.521Z,3,STAGE_START,ADMIN,{"stage":3;"aiMode":"autonomous"}
2026-01-09T14:37:54.973Z,3,TICKET_SPAWN,System,{"ticketId":"3501328f-ff21-4305-87c4-466b610eb090";"aiMode":"autonomous"}
2026-01-09T14:37:55.976Z,3,AI_TOOK_TICKET,AI,{"ticketId":"3501328f-ff21-4305-87c4-466b610eb090"}
2026-01-09T14:38:03.570Z,3,AI_SOLVED_TICKET,AI,{"ticketId":"3501328f-ff21-4305-87c4-466b610eb090";"kbId":"kb_103"}
2026-01-09T14:38:34.980Z,3,TICKET_SPAWN,System,{"ticketId":"4b7c5962-8052-40ee-9995-81ba3fad95ce";"aiMode":"autonomous"}
2026-01-09T14:38:35.984Z,3,AI_TOOK_TICKET,AI,{"ticketId":"4b7c5962-8052-40ee-9995-81ba3fad95ce"}
2026-01-09T14:38:42.138Z,3,AI_SOLVED_TICKET,AI,{"ticketId":"4b7c5962-8052-40ee-9995-81ba3fad95ce";"kbId":null}
2026-01-09T14:39:54.990Z,3,TICKET_SPAWN,System,{"ticketId":"49b438ae-8008-4cf9-8f8c-f18272f23bee";"aiMode":"autonomous"}
2026-01-09T14:39:55.994Z,3,AI_TOOK_TICKET,AI,{"ticketId":"49b438ae-8008-4cf9-8f8c-f18272f23bee"}
2026-01-09T14:40:02.991Z,3,TICKET_SPAWN,System,{"ticketId":"0c976bf9-4965-415c-9d6e-b2dbac1d364f";"aiMode":"autonomous"}
2026-01-09T14:40:03.508Z,3,AI_SOLVED_TICKET,AI,{"ticketId":"49b438ae-8008-4cf9-8f8c-f18272f23bee";"kbId":null}
2026-01-09T14:40:03.994Z,3,AI_TOOK_TICKET,AI,{"ticketId":"0c976bf9-4965-415c-9d6e-b2dbac1d364f"}
2026-01-09T14:40:09.314Z,3,AI_FAILED_TICKET,AI,{"ticketId":"0c976bf9-4965-415c-9d6e-b2dbac1d364f";"probability":30}
2026-01-09T14:40:26.994Z,3,TICKET_SPAWN,System,{"ticketId":"12075c9d-b3e9-490a-95b5-b45804f6478f";"aiMode":"autonomous"}
2026-01-09T14:40:27.998Z,3,AI_TOOK_TICKET,AI,{"ticketId":"12075c9d-b3e9-490a-95b5-b45804f6478f"}
2026-01-09T14:40:34.999Z,3,AI_SOLVED_TICKET,AI,{"ticketId":"12075c9d-b3e9-490a-95b5-b45804f6478f";"kbId":"kb_103"}
2026-01-09T14:40:41.714Z,4,STAGE_START,ADMIN,{"stage":4;"aiMode":"autonomous"}
2026-01-09T14:40:42.996Z,4,TICKET_SPAWN,System,{"ticketId":"2f9dab34-7adb-4105-94f9-7889cf038c49";"aiMode":"autonomous"}
2026-01-09T14:40:43.999Z,4,AI_TOOK_TICKET,AI,{"ticketId":"2f9dab34-7adb-4105-94f9-7889cf038c49"}
2026-01-09T14:40:46.010Z,4,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"away"}
2026-01-09T14:40:46.011Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T14:40:46.012Z,4,BOT_STATUS_CHANGE,Елена Новикова,{"status":"away"}
2026-01-09T14:40:48.163Z,4,AI_SOLVED_TICKET,AI,{"ticketId":"2f9dab34-7adb-4105-94f9-7889cf038c49";"kbId":"kb_103"}
2026-01-09T14:41:29.894Z,1,STAGE_START,ADMIN,{"stage":1;"aiMode":"normal"}
2026-01-09T14:41:33.678Z,2,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal"}
2026-01-09T14:41:42.114Z,3,STAGE_START,ADMIN,{"stage":3;"aiMode":"autonomous"}
2026-01-09T14:42:01.771Z,3,TICKET_SPAWN,System,{"ticketId":"d8cdd05d-3a9c-4b81-92ee-afb954322198";"aiMode":"autonomous"}
2026-01-09T14:42:02.774Z,3,AI_TOOK_TICKET,AI,{"ticketId":"d8cdd05d-3a9c-4b81-92ee-afb954322198"}
2026-01-09T14:42:06.934Z,3,AI_FAILED_TICKET,AI,{"ticketId":"d8cdd05d-3a9c-4b81-92ee-afb954322198";"probability":100}
2026-01-09T14:42:09.771Z,3,TICKET_SPAWN,System,{"ticketId":"031d5c4a-e806-4444-990d-07ddade1fdd4";"aiMode":"autonomous"}
2026-01-09T14:42:10.774Z,3,AI_TOOK_TICKET,AI,{"ticketId":"031d5c4a-e806-4444-990d-07ddade1fdd4"}
2026-01-09T14:42:14.263Z,3,AI_FAILED_TICKET,AI,{"ticketId":"031d5c4a-e806-4444-990d-07ddade1fdd4";"probability":100}
2026-01-09T14:42:17.771Z,3,TICKET_SPAWN,System,{"ticketId":"166cb246-4e56-4e94-aafd-d43836f4c814";"aiMode":"autonomous"}
2026-01-09T14:42:18.774Z,3,AI_TOOK_TICKET,AI,{"ticketId":"166cb246-4e56-4e94-aafd-d43836f4c814"}
2026-01-09T14:42:22.576Z,3,AI_FAILED_TICKET,AI,{"ticketId":"166cb246-4e56-4e94-aafd-d43836f4c814";"probability":100}
2026-01-09T14:42:25.775Z,3,TICKET_SPAWN,System,{"ticketId":"0a3e3d7f-22c1-44b0-84af-89b8b27c2d3d";"aiMode":"autonomous"}
2026-01-09T14:42:26.781Z,3,AI_TOOK_TICKET,AI,{"ticketId":"0a3e3d7f-22c1-44b0-84af-89b8b27c2d3d"}
2026-01-09T14:43:07.006Z,1,TICKET_SPAWN,System,{"ticketId":"330aa2f9-4813-4c6a-a997-d17741ee3f16";"aiMode":"normal"}
2026-01-09T14:43:07.471Z,4,STAGE_START,ADMIN,{"stage":4;"aiMode":"normal"}
2026-01-09T14:43:09.003Z,4,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"away"}
2026-01-09T14:43:09.004Z,4,BOT_STATUS_CHANGE,Елена Новикова,{"status":"away"}
2026-01-09T14:43:12.685Z,1,STAGE_START,ADMIN,{"stage":1;"aiMode":"normal"}
2026-01-09T14:43:15.004Z,1,TICKET_SPAWN,System,{"ticketId":"c1a8f7a5-d7eb-4a6a-8ce6-cd149538fc96";"aiMode":"normal"}
2026-01-09T14:43:16.467Z,2,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal"}
2026-01-09T14:43:24.006Z,2,BOT_STATUS_CHANGE,Елена Новикова,{"status":"away"}
2026-01-09T14:43:29.007Z,2,BOT_STATUS_CHANGE,Елена Новикова,{"status":"online"}
2026-01-09T14:43:34.007Z,2,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"away"}
2026-01-09T14:43:39.008Z,2,TICKET_SPAWN,System,{"ticketId":"e8d0f57f-d720-4236-b9f3-4587c1aa18ac";"aiMode":"normal"}
2026-01-09T14:43:39.010Z,2,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T14:43:54.015Z,2,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"online"}
2026-01-09T14:44:09.017Z,2,BOT_STATUS_CHANGE,Елена Новикова,{"status":"away"}
2026-01-09T14:44:14.019Z,2,BOT_STATUS_CHANGE,Иван Петров,{"status":"online"}
2026-01-09T14:44:18.887Z,2,TICKET_TAKEN,participant,{"ticketId":"e8d0f57f-d720-4236-b9f3-4587c1aa18ac";"aiMode":"normal"}
2026-01-09T14:44:22.793Z,2,DELEGATE_REQUEST,participant,{"ticketId":"e8d0f57f-d720-4236-b9f3-4587c1aa18ac";"bot":"Иван Петров";"aiMode":"normal"}
2026-01-09T14:44:25.796Z,2,BOT_ACCEPT,Иван Петров,{"ticketId":"e8d0f57f-d720-4236-b9f3-4587c1aa18ac"}
2026-01-09T14:44:38.316Z,2,BOT_SOLVE,Иван Петров,{"ticketId":"e8d0f57f-d720-4236-b9f3-4587c1aa18ac"}
2026-01-09T14:44:43.016Z,2,TICKET_SPAWN,System,{"ticketId":"8397248a-0b1a-4e50-b773-a05ed8f8002a";"aiMode":"normal"}
2026-01-09T14:44:44.025Z,2,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"away"}
2026-01-09T14:44:45.191Z,2,TICKET_TAKEN,participant,{"ticketId":"8397248a-0b1a-4e50-b773-a05ed8f8002a";"aiMode":"normal"}
2026-01-09T14:44:49.025Z,2,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"online"}
2026-01-09T14:44:49.027Z,2,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T14:44:54.027Z,2,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"away"}
2026-01-09T14:44:55.941Z,2,TICKET_SOLVE,participant,{"ticketId":"8397248a-0b1a-4e50-b773-a05ed8f8002a";"kb":"kb_102";"aiMode":"normal"}
2026-01-09T14:44:59.018Z,2,TICKET_SPAWN,System,{"ticketId":"c6e5d200-a30f-4fbf-9c19-d082d84b558a";"aiMode":"normal"}
2026-01-09T14:44:59.028Z,2,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"online"}
2026-01-09T14:44:59.029Z,2,BOT_STATUS_CHANGE,Иван Петров,{"status":"online"}
2026-01-09T14:44:59.029Z,2,BOT_STATUS_CHANGE,Елена Новикова,{"status":"online"}
2026-01-09T14:45:19.032Z,2,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T15:00:58.264Z,1,STAGE_START,ADMIN,{"stage":1;"aiMode":"normal"}
2026-01-09T15:01:25.972Z,1,STAGE_START,ADMIN,{"stage":1;"aiMode":"normal"}
2026-01-09T15:01:29.399Z,2,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal"}
2026-01-09T15:01:32.996Z,3,STAGE_START,ADMIN,{"stage":3;"aiMode":"normal"}
2026-01-09T15:01:35.966Z,4,STAGE_START,ADMIN,{"stage":4;"aiMode":"normal"}
2026-01-09T15:01:38.885Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T15:01:43.886Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"online"}
2026-01-09T15:01:47.583Z,1,STAGE_START,ADMIN,{"stage":1;"aiMode":"normal"}
2026-01-09T15:03:54.409Z,2,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal"}
2026-01-09T15:03:56.643Z,3,STAGE_START,ADMIN,{"stage":3;"aiMode":"normal"}
2026-01-09T15:03:58.513Z,4,STAGE_START,ADMIN,{"stage":4;"aiMode":"normal"}
2026-01-09T15:03:58.554Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T15:04:03.555Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"online"}
2026-01-09T15:04:07.558Z,4,TICKET_SPAWN,System,{"ticketId":"10326d14-2d32-4e9c-8585-4535ac691dba";"aiMode":"normal"}
2026-01-09T15:04:08.556Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"away"}
2026-01-09T15:04:13.558Z,4,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"away"}
2026-01-09T15:04:23.559Z,4,BOT_STATUS_CHANGE,Анна Смирнова,{"status":"online"}
2026-01-09T15:04:28.560Z,4,BOT_STATUS_CHANGE,Иван Петров,{"status":"online"}
2026-01-09T15:04:31.558Z,4,TICKET_SPAWN,System,{"ticketId":"7fc06435-26c6-4dcc-b96b-2a18814b6da4";"aiMode":"normal"}
2026-01-09T15:04:33.932Z,4,SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"questionCount":6}
2026-01-09T15:04:35.485Z,1,STAGE_START,ADMIN,{"stage":1;"aiMode":"normal"}
2026-01-10T17:58:40.687Z,1,null,TICKET_SPAWN,System,{"ticketId":"ff433f1c-f36f-465d-bd83-3176d3b145b4";"aiMode":"normal";"stage":1;"parity":null}
2026-01-10T17:58:47.714Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal";"participantParity":"even"}
2026-01-10T17:59:01.479Z,2,even,SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":6}
2026-01-10T17:59:04.687Z,2,even,TICKET_SPAWN,System,{"ticketId":"dcd2e028-5fe7-4e5b-8487-026b3f0289e4";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T17:59:08.283Z,1,odd,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T17:59:20.688Z,1,odd,TICKET_SPAWN,System,{"ticketId":"2cb0ff68-e680-49d7-9655-cf971fbca6fb";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T17:59:28.690Z,1,odd,TICKET_SPAWN,System,{"ticketId":"04682784-b3ee-4c66-821d-825e49999188";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T17:59:33.157Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"autonomous";"participantParity":"even"}
2026-01-10T18:00:00.694Z,2,even,TICKET_SPAWN,System,{"ticketId":"2885f844-d20b-45d2-a06e-07496684903e";"aiMode":"autonomous";"stage":2;"parity":"even"}
2026-01-10T18:00:01.697Z,2,even,AI_MISSED_TICKET,AI,{"ticketId":"2885f844-d20b-45d2-a06e-07496684903e";"probability":20;"stage":2;"parity":"even"}
2026-01-10T18:00:03.401Z,2,even,SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":6}
2026-01-10T18:00:08.480Z,1,even,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"even"}
2026-01-10T18:00:08.695Z,1,even,TICKET_SPAWN,System,{"ticketId":"8c4dcc3e-73e9-4ef8-be07-74000257d9c4";"aiMode":"disabled";"stage":1;"parity":"even"}
2026-01-10T18:00:16.714Z,2,odd,STAGE_START,ADMIN,{"stage":2;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:00:24.698Z,2,odd,TICKET_SPAWN,System,{"ticketId":"1266a517-d0d0-48e3-b771-026078411e3c";"aiMode":"disabled";"stage":2;"parity":"odd"}
2026-01-10T18:00:27.707Z,2,odd,BOT_STATUS_CHANGE,Елена Новикова,{"status":"away";"stage":2;"parity":"odd"}
2026-01-10T18:17:46.939Z,1,null,TICKET_SPAWN,System,{"ticketId":"6961a870-b404-4b9a-8f5f-ec4e31807eac";"aiMode":"normal";"stage":1;"parity":null}
2026-01-10T18:20:34.580Z,1,null,TICKET_SPAWN,System,{"ticketId":"8b5f96bb-387f-45bd-9c0f-5b19f4e2cece";"aiMode":"normal";"stage":1;"parity":null}
2026-01-10T18:27:13.274Z,1,null,TICKET_SPAWN,System,{"ticketId":"3b24eb55-5cbe-43d7-90c0-7091e8542200";"aiMode":"normal";"stage":1;"parity":null}
2026-01-10T18:27:20.435Z,1,null,PRE_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":3}
2026-01-10T18:27:24.051Z,1,odd,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:27:37.275Z,1,odd,TICKET_SPAWN,System,{"ticketId":"6cd7e31e-b6ad-44fa-8b79-60dba5b240da";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:27:42.018Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal";"participantParity":"even"}
2026-01-10T18:27:53.276Z,2,even,TICKET_SPAWN,System,{"ticketId":"7bddf724-1528-4f14-b203-2457e219a0fd";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:28:24.302Z,2,even,POST_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":5}
2026-01-10T18:28:36.179Z,2,even,PRE_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"odd";"questionCount":3}
2026-01-10T18:28:38.471Z,1,odd,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:28:52.017Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal";"participantParity":"even"}
2026-01-10T18:29:05.287Z,2,even,TICKET_SPAWN,System,{"ticketId":"50be63d0-d04d-4797-bd21-6e4c97190d54";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:51:53.052Z,1,null,TICKET_SPAWN,System,{"ticketId":"4e8e7a2c-a13e-4781-bd05-a6b548f0b7fb";"severity":"critical";"aiMode":"normal";"stage":1;"parity":null}
2026-01-10T18:51:57.250Z,2,odd,STAGE_START,ADMIN,{"stage":2;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:52:00.053Z,2,odd,BOT_STATUS_CHANGE,Елена Новикова,{"status":"away";"stage":2;"parity":"odd"}
2026-01-10T18:52:08.926Z,2,odd,POST_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":5}
2026-01-10T18:52:20.056Z,2,odd,BOT_STATUS_CHANGE,Иван Петров,{"status":"away";"stage":2;"parity":"odd"}
2026-01-10T18:52:23.107Z,2,odd,PRE_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"odd";"questionCount":3}
2026-01-10T18:52:25.056Z,2,odd,TICKET_SPAWN,System,{"ticketId":"fb3726ed-c8fd-4c5d-99a3-6c3c1af891bd";"severity":"critical";"aiMode":"disabled";"stage":2;"parity":"odd"}
2026-01-10T18:52:27.873Z,1,odd,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:52:33.057Z,1,odd,TICKET_SPAWN,System,{"ticketId":"df7d1ea1-918b-4eb9-bf91-8952c1072876";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:52:37.193Z,1,odd,TICKET_TAKEN,participant,{"ticketId":"df7d1ea1-918b-4eb9-bf91-8952c1072876";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:52:44.242Z,1,odd,TICKET_SOLVE,participant,{"ticketId":"df7d1ea1-918b-4eb9-bf91-8952c1072876";"severity":"normal";"kb":"kb_101";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:52:49.059Z,1,odd,TICKET_SPAWN,System,{"ticketId":"3cd7ccbf-cc3d-4ca9-a19e-a43c86e00210";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:53:29.066Z,1,odd,TICKET_SPAWN,System,{"ticketId":"620f7c4d-7cad-4143-9d6b-899ec04d69b1";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:53:37.067Z,1,odd,TICKET_SPAWN,System,{"ticketId":"22dc2dc4-7607-4f03-80d1-e26a3b65c94f";"severity":"critical";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:53:45.068Z,1,odd,TICKET_SPAWN,System,{"ticketId":"9d8ba53f-0413-408f-954b-881b474ecc55";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:53:49.028Z,1,odd,TICKET_TAKEN,participant,{"ticketId":"22dc2dc4-7607-4f03-80d1-e26a3b65c94f";"severity":"critical";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:53:55.929Z,1,odd,TICKET_SOLVE,participant,{"ticketId":"22dc2dc4-7607-4f03-80d1-e26a3b65c94f";"severity":"critical";"kb":"kb_103";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:54:09.071Z,1,odd,TICKET_SPAWN,System,{"ticketId":"a3e06616-9e07-4596-a1d1-aceb452b6cb2";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T18:54:14.062Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal";"participantParity":"even"}
2026-01-10T18:54:25.073Z,2,even,TICKET_SPAWN,System,{"ticketId":"3d1d8ce8-440f-4ed6-b345-c1dc1a0982b9";"severity":"normal";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:54:31.156Z,2,even,POST_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":5}
2026-01-10T18:54:33.075Z,2,even,TICKET_SPAWN,System,{"ticketId":"f13b006b-1d17-4061-b7cf-f155d98b294e";"severity":"critical";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:54:38.747Z,2,even,PRE_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":3}
2026-01-10T18:54:40.108Z,1,odd,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:54:48.814Z,2,odd,STAGE_START,ADMIN,{"stage":2;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T18:54:49.078Z,2,odd,TICKET_SPAWN,System,{"ticketId":"03aaac89-d3bf-4655-911f-ee08e5dd0b13";"severity":"critical";"aiMode":"disabled";"stage":2;"parity":"odd"}
2026-01-10T18:54:58.684Z,2,odd,TICKET_TAKEN,participant,{"ticketId":"03aaac89-d3bf-4655-911f-ee08e5dd0b13";"severity":"critical";"aiMode":"disabled";"stage":2;"parity":"odd"}
2026-01-10T18:54:59.860Z,2,odd,DELEGATE_REQUEST,participant,{"ticketId":"03aaac89-d3bf-4655-911f-ee08e5dd0b13";"bot":"Анна Смирнова";"aiMode":"disabled";"stage":2;"parity":"odd"}
2026-01-10T18:55:02.864Z,2,odd,BOT_ACCEPT,Анна Смирнова,{"ticketId":"03aaac89-d3bf-4655-911f-ee08e5dd0b13";"severity":"critical";"stage":2;"parity":"odd"}
2026-01-10T18:55:10.093Z,2,odd,BOT_STATUS_CHANGE,Иван Петров,{"status":"away";"stage":2;"parity":"odd"}
2026-01-10T18:55:17.599Z,2,odd,BOT_SOLVE,Анна Смирнова,{"ticketId":"03aaac89-d3bf-4655-911f-ee08e5dd0b13";"severity":"critical";"stage":2;"parity":"odd"}
2026-01-10T18:55:30.097Z,2,odd,BOT_STATUS_CHANGE,Иван Петров,{"status":"online";"stage":2;"parity":"odd"}
2026-01-10T18:55:37.334Z,2,odd,POST_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":5}
2026-01-10T18:55:43.704Z,2,odd,PRE_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":3}
2026-01-10T18:55:45.556Z,1,even,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"even"}
2026-01-10T18:55:55.437Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"normal";"participantParity":"even"}
2026-01-10T18:56:25.094Z,2,even,TICKET_SPAWN,System,{"ticketId":"20deb459-c8c5-4511-8afa-ed3251573ce8";"severity":"normal";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:56:28.195Z,2,even,AI_ASK,participant,{"ticketId":"20deb459-c8c5-4511-8afa-ed3251573ce8";"found":false;"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:56:57.097Z,2,even,TICKET_SPAWN,System,{"ticketId":"433607c5-a2e1-46c3-867c-569c5f93dca1";"severity":"normal";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:05.099Z,2,even,TICKET_SPAWN,System,{"ticketId":"45c0198b-e513-461f-8a1c-25557a8963ba";"severity":"normal";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:15.801Z,2,even,AI_ASK,participant,{"ticketId":"20deb459-c8c5-4511-8afa-ed3251573ce8";"found":false;"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:21.101Z,2,even,TICKET_SPAWN,System,{"ticketId":"beaeab6b-238f-4b7d-b316-09c5541af057";"severity":"critical";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:22.565Z,2,even,TICKET_TAKEN,participant,{"ticketId":"45c0198b-e513-461f-8a1c-25557a8963ba";"severity":"normal";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:25.249Z,2,even,AI_ASK,participant,{"ticketId":"45c0198b-e513-461f-8a1c-25557a8963ba";"found":false;"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:29.102Z,2,even,TICKET_SPAWN,System,{"ticketId":"4d077516-6a19-4861-b689-d402939bd1d8";"severity":"normal";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:49.448Z,2,even,AI_ASK,participant,{"ticketId":"433607c5-a2e1-46c3-867c-569c5f93dca1";"found":true;"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:57:53.105Z,2,even,TICKET_SPAWN,System,{"ticketId":"1ea29bc7-a87a-41f5-8855-5ede033ae33f";"severity":"critical";"aiMode":"normal";"stage":2;"parity":"even"}
2026-01-10T18:58:20.459Z,2,even,POST_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"even";"questionCount":5}
2026-01-10T19:15:39.223Z,1,null,PRE_EXPERIMENT_SURVEY_COMPLETED,participant_P_1767970855077_u9djzo2cb,{"participantId":"P_1767970855077_u9djzo2cb";"participantParity":"odd";"questionCount":3}
2026-01-10T19:15:45.673Z,1,odd,STAGE_START,ADMIN,{"stage":1;"aiMode":"disabled";"participantParity":"odd"}
2026-01-10T19:15:50.147Z,1,odd,TICKET_SPAWN,System,{"ticketId":"9a80a62b-a838-4558-a7f0-83a79f1ad575";"severity":"normal";"aiMode":"disabled";"stage":1;"parity":"odd"}
2026-01-10T19:15:58.507Z,2,even,STAGE_START,ADMIN,{"stage":2;"aiMode":"autonomous";"participantParity":"even"}
2026-01-10T19:17:10.155Z,2,even,TICKET_SPAWN,System,{"ticketId":"e2fbf54e-6e61-45c6-a21a-4f86ed66eadc";"severity":"normal";"aiMode":"autonomous";"stage":2;"parity":"even"}
2026-01-10T19:17:11.159Z,2,even,AI_TOOK_TICKET,AI,{"ticketId":"e2fbf54e-6e61-45c6-a21a-4f86ed66eadc";"severity":"normal";"stage":2;"parity":"even"}
2026-01-10T19:17:16.289Z,2,even,AI_SOLVED_TICKET,AI,{"ticketId":"e2fbf54e-6e61-45c6-a21a-4f86ed66eadc";"kbId":null;"stage":2;"parity":"even"}
2026-01-10T19:17:34.159Z,2,even,TICKET_SPAWN,System,{"ticketId":"d3e6ab92-6b4f-453f-916e-48441519471b";"severity":"normal";"aiMode":"autonomous";"stage":2;"parity":"even"}
2026-01-10T19:17:35.160Z,2,even,AI_TOOK_TICKET,AI,{"ticketId":"d3e6ab92-6b4f-453f-916e-48441519471b";"severity":"normal";"stage":2;"parity":"even"}
2026-01-10T19:17:39.110Z,2,even,AI_FAILED_TICKET,AI,{"ticketId":"d3e6ab92-6b4f-453f-916e-48441519471b";"probability":40;"stage":2;"parity":"even"}
2026-01-10T19:17:42.160Z,2,even,TICKET_SPAWN,System,{"ticketId":"1f23d1bd-a155-4a7f-8c32-a6696f95b4eb";"severity":"normal";"aiMode":"autonomous";"stage":2;"parity":"even"}
